"HDFCBANK","770.00","815.65","770.00","843.05","800.00","-","-43.05","-5.11","17,16,37,393","13,761.37","1,020.50","770.00","-12.63","-8.26"
"ATGL","535.65","580.00","517.70","515.65","560.50","-","44.85","8.70","5,02,97,135","2,821.32","798.00","462.80","7.38","-9.97"
"RELIANCE","1,388.00","1,415.70","1,376.10","1,408.10","1,392.00","-","-16.10","-1.14","1,64,98,373","2,301.06","1,611.80","1,114.85","-1.24","11.61"
"ICICIBANK","1,267.60","1,285.90","1,243.70","1,289.30","1,259.70","-","-29.60","-2.30","1,44,22,899","1,815.66","1,500.00","1,240.10","-9.30","-4.07"
"LT","3,526.70","3,528.30","3,422.00","3,607.90","3,444.00","-","-163.90","-4.54","48,98,518","1,693.51","4,440.00","2,965.30","-19.54","3.75"
"ETERNAL","236.99","238.49","227.65","242.54","229.50","-","-13.04","-5.38","7,23,05,788","1,674.60","368.45","194.80","-15.55","2.67"
"SBIN","1,049.50","1,059.70","1,041.00","1,069.80","1,052.60","-","-17.20","-1.61","1,34,31,191","1,410.10","1,234.70","722.60","-12.70","41.27"
"BHARTIARTL","1,826.60","1,861.30","1,816.30","1,855.40","1,835.60","-","-19.80","-1.07","71,45,082","1,312.82","2,174.50","1,622.10","-7.69","12.12"
"JPPOWER","14.75","17.38","14.55","15.00","16.68","-","1.68","11.20","73,23,35,818","1,201.03","27.70","12.52","13.01","13.08"
"SHRIRAMFIN","1,000.00","1,000.00","946.30","1,021.60","953.00","-","-68.60","-6.71","1,19,56,347","1,152.33","1,108.00","566.50","-9.64","42.68"
"BSE","2,950.00","2,995.00","2,876.00","2,995.60","2,899.80","-","-95.80","-3.20","38,71,447","1,135.46","3,227.00","1,326.67","5.78","98.05"
"WAAREEENER","3,095.00","3,210.50","3,095.00","3,184.80","3,150.70","-","-34.10","-1.07","35,54,580","1,125.71","3,865.00","1,863.00","9.62","39.71"
"INFY","1,244.20","1,255.00","1,215.10","1,267.10","1,226.00","-","-41.10","-3.24","91,56,461","1,125.60","1,728.00","1,215.10","-10.54","-22.73"
"MCX","2,556.50","2,624.40","2,520.40","2,603.10","2,530.30","-","-72.80","-2.80","40,95,995","1,050.00","2,705.00","907.00","7.16","142.93"
"AXISBANK","1,221.00","1,241.50","1,202.00","1,253.20","1,209.10","-","-44.10","-3.52","82,64,698","1,004.76","1,418.30","1,032.35","-10.87","14.93"
"BAJFINANCE","868.20","869.90","826.70","880.10","836.70","-","-43.40","-4.93","1,15,85,591","973.80","1,102.50","826.70","-17.73","-4.18"
"M&M","3,136.30","3,147.90","3,032.60","3,214.60","3,059.80","-","-154.80","-4.82","30,59,501","945.40","3,839.90","2,425.00","-10.84","9.71"
"VEDL","667.00","688.70","660.40","679.00","669.20","-","-9.80","-1.44","1,38,40,558","933.67","769.80","363.00","-1.03","45.30"
"HINDPETRO","340.20","340.20","321.50","349.35","327.45","-","-21.90","-6.27","2,58,18,465","847.67","508.45","319.50","-24.61","-0.17"
"ITI","261.60","285.70","257.50","264.40","274.60","-","10.20","3.86","3,04,74,771","838.91","372.85","234.04","-2.54","4.66"
"ONGC","265.00","271.50","262.50","265.00","269.10","-","4.10","1.55","2,86,85,305","770.52","293.00","205.00","-2.02","15.71"
"MARUTI","12,768.00","12,838.00","12,505.00","13,048.00","12,600.00","-","-448.00","-3.43","5,69,346","719.22","17,370.00","11,059.45","-15.45","8.48"
"TCS","2,417.00","2,424.00","2,350.20","2,440.80","2,362.80","-","-78.00","-3.20","27,57,060","655.84","3,710.00","2,350.20","-11.77","-32.44"
"KOTAKBANK","366.15","370.15","363.35","375.40","370.00","-","-5.40","-1.44","1,73,08,390","636.78","460.38","363.35","-11.14","-8.49"
"DIXON","10,464.00","10,585.00","10,160.00","10,709.00","10,190.00","-","-519.00","-4.85","6,16,614","635.12","18,471.00","9,630.00","-9.32","-26.56"
"INDIGO","4,320.00","4,320.00","4,145.00","4,360.60","4,174.00","-","-186.60","-4.28","15,01,959","630.80","6,232.50","4,035.00","-13.31","-16.19"
"HINDCOPPER","475.00","478.55","463.00","489.15","473.95","-","-15.20","-3.11","1,23,91,967","583.25","760.05","183.82","-15.91","112.64"
"IDEA","9.27","9.30","8.85","9.44","9.01","-","-0.43","-4.56","63,69,55,924","576.45","12.80","6.12","-19.98","21.10"
"HINDZINC","524.00","524.95","503.65","537.60","511.95","-","-25.65","-4.77","1,07,48,632","551.81","733.00","388.55","-12.35","12.70"
"JBMA","562.95","573.90","542.25","584.75","554.00","-","-30.75","-5.26","95,55,262","535.33","790.00","477.00","-2.93","2.54"
"ITC","301.50","305.50","297.10","304.05","299.10","-","-4.95","-1.63","1,78,51,126","535.12","444.20","297.10","-8.25","-25.79"
"ATHERENERG","740.15","784.80","735.65","750.20","752.00","-","1.80","0.24","69,81,015","534.44","790.00","288.15","2.49","-"
"BEL","436.10","439.00","428.40","442.60","432.00","-","-10.60","-2.39","1,22,37,975","531.05","473.45","256.20","-0.77","48.97"
"NTPCGREEN","97.80","101.18","96.50","97.85","98.61","-","0.76","0.78","4,99,83,075","498.78","117.64","84.00","8.95","-1.02"
"COALINDIA","450.90","460.00","450.65","455.20","454.40","-","-0.80","-0.18","1,01,92,726","464.63","476.00","356.00","9.19","14.79"
"TATASTEEL","190.80","194.22","189.37","195.41","191.20","-","-4.21","-2.15","2,41,46,344","463.92","216.45","125.30","-6.92","20.55"
"POLYCAB","7,277.00","7,288.00","7,101.50","7,374.50","7,205.00","-","-169.50","-2.30","6,42,482","461.11","8,722.00","4,567.00","-7.37","32.48"
"BPCL","298.00","298.00","284.40","303.70","287.35","-","-16.35","-5.38","1,54,94,502","448.98","391.65","259.51","-21.84","8.33"
"HINDUNILVR","2,112.00","2,133.60","2,070.10","2,135.30","2,085.00","-","-50.30","-2.36","20,98,905","438.58","2,750.00","2,070.10","-8.52","-5.23"
"HINDALCO","912.00","933.05","892.15","933.05","900.00","-","-33.05","-3.54","47,33,569","430.89","1,029.80","546.45","-0.62","28.84"
"EICHERMOT","6,929.00","6,943.50","6,750.00","7,027.50","6,825.00","-","-202.50","-2.88","6,29,473","429.62","8,230.00","4,999.95","-13.57","33.80"
"CHENNPETRO","1,008.00","1,056.55","995.95","1,015.15","1,016.40","-","1.25","0.12","40,69,697","419.14","1,103.00","527.00","13.38","77.27"
"INDUSINDBK","828.20","831.25","812.95","842.15","816.00","-","-26.15","-3.11","50,80,824","417.04","968.85","633.60","-12.01","17.80"
"MAZDOCK","2,424.00","2,446.90","2,350.10","2,456.90","2,365.20","-","-91.70","-3.73","17,17,365","411.57","3,775.00","2,125.90","0.93","-9.91"
"SUNPHARMA","1,760.50","1,784.00","1,737.90","1,778.30","1,749.70","-","-28.60","-1.61","23,01,164","403.29","1,851.20","1,548.00","2.12","1.00"
"NATIONALUM","377.00","389.65","374.25","387.65","378.00","-","-9.65","-2.49","1,04,70,359","398.96","431.50","137.75","11.14","102.81"
"NTPC","373.50","380.75","373.10","378.50","374.90","-","-3.60","-0.95","1,05,68,326","397.28","394.50","315.55","3.22","9.84"
"MUTHOOTFIN","3,370.00","3,398.80","3,272.50","3,433.00","3,320.10","-","-112.90","-3.29","11,81,511","393.21","4,149.50","1,965.00","-2.66","37.40"
"HAL","3,930.00","3,930.00","3,786.00","3,961.60","3,812.90","-","-148.70","-3.75","10,14,937","391.18","5,165.00","3,470.55","-7.74","1.93"
"OIL","471.95","483.00","465.40","470.45","475.20","-","4.75","1.01","78,42,725","373.51","524.00","325.00","-0.31","23.16"
"JIOFIN","242.95","244.85","237.60","248.20","240.20","-","-8.00","-3.22","1,50,46,012","363.36","338.60","203.10","-7.12","4.96"
"GUJGASLTD","355.00","387.20","346.75","359.00","353.00","-","-6.00","-1.67","99,04,221","362.82","508.70","346.75","-13.47","-10.25"
"TVSMOTOR","3,499.90","3,507.90","3,420.30","3,572.80","3,477.10","-","-95.70","-2.68","10,45,013","361.01","3,970.00","2,221.10","-9.22","49.89"
"ASHOKLEY","175.95","175.95","167.89","178.62","169.78","-","-8.84","-4.95","1,99,35,868","339.85","215.42","95.93","-16.57","65.08"
"GRASIM","2,700.00","2,700.00","2,600.10","2,723.10","2,609.00","-","-114.10","-4.19","12,70,396","335.21","2,979.00","2,397.00","-8.91","6.13"
"TATAPOWER","397.50","404.40","393.05","400.35","399.00","-","-1.35","-0.34","81,23,743","325.13","416.80","335.00","8.04","7.42"
"TMPV","318.00","318.95","307.50","324.75","310.20","-","-14.55","-4.48","1,01,46,164","316.29","744.00","306.90","-17.43","-54.53"
"MRPL","190.00","195.40","184.00","192.05","184.99","-","-7.06","-3.68","1,67,05,764","314.59","212.31","114.50","-4.52","59.54"
"KAYNES","3,616.00","3,678.30","3,550.20","3,715.90","3,579.00","-","-136.90","-3.68","8,68,023","313.02","7,705.00","3,294.90","-7.72","-21.92"
"ULTRACEMCO","11,080.00","11,132.00","10,778.00","11,247.00","10,850.00","-","-397.00","-3.53","2,83,817","308.93","13,110.00","10,551.00","-14.49","-0.76"
"DATAPATTNS","3,250.00","3,350.00","3,211.00","3,302.00","3,266.10","-","-35.90","-1.09","9,31,303","307.45","3,609.50","1,392.25","12.08","90.55"
"ADANIPORTS","1,377.00","1,379.60","1,350.50","1,401.90","1,360.00","-","-41.90","-2.99","21,60,622","294.92","1,584.00","1,041.50","-10.13","15.89"
"ADANIENT","1,984.00","1,988.60","1,930.00","2,007.20","1,938.40","-","-68.80","-3.43","15,10,588","294.20","2,616.50","1,848.00","-10.12","-13.89"
"IOC","145.89","146.63","142.05","148.27","143.45","-","-4.82","-3.25","2,00,76,945","289.03","188.96","122.35","-17.70","12.29"
"COFORGE","1,110.00","1,120.90","1,087.50","1,132.00","1,096.90","-","-35.10","-3.10","26,11,603","287.63","1,994.00","1,008.10","-19.40","-27.36"
"NETWEB","3,220.00","3,328.80","3,205.10","3,295.80","3,250.00","-","-45.80","-1.39","8,72,566","284.53","4,479.00","1,251.55","-7.88","113.58"
"PFC","423.00","426.65","409.10","432.25","413.90","-","-18.35","-4.25","67,30,692","281.12","444.10","329.90","1.06","2.48"
"ADANIPOWER","151.00","155.49","150.15","154.07","151.50","-","-2.57","-1.67","1,76,35,762","268.70","182.70","92.40","7.87","45.39"
"CHOLAFIN","1,500.00","1,504.70","1,445.10","1,524.20","1,465.00","-","-59.20","-3.88","18,22,028","268.05","1,831.50","1,358.65","-12.62","-3.19"
"CUMMINSIND","4,660.00","4,669.90","4,486.70","4,717.60","4,510.00","-","-207.60","-4.40","5,80,101","264.08","4,987.00","2,580.00","-2.93","50.22"
"HDFCAMC","2,378.10","2,441.00","2,373.00","2,468.90","2,410.00","-","-58.90","-2.39","10,95,550","263.91","2,967.25","1,783.43","-11.79","21.23"
"FEDERALBNK","266.45","269.15","262.35","271.50","267.00","-","-4.50","-1.66","97,90,533","260.75","302.00","176.90","-7.39","43.40"
"WIPRO","191.98","192.79","187.68","194.30","188.87","-","-5.43","-2.79","1,36,85,195","259.33","274.70","187.68","-10.58","-28.92"
"BAJAJ-AUTO","9,113.50","9,150.00","8,811.00","9,271.00","8,890.00","-","-381.00","-4.11","2,88,162","258.43","10,187.00","7,089.35","-8.62","15.13"
"POWERGRID","297.65","300.50","295.95","299.40","297.50","-","-1.90","-0.63","85,94,078","256.26","322.00","250.00","0.97","7.32"
"POLICYBZR","1,512.20","1,515.60","1,457.30","1,538.70","1,491.00","-","-47.70","-3.10","17,20,496","255.83","1,978.00","1,364.00","1.75","-4.16"
"JSWSTEEL","1,159.30","1,165.90","1,126.70","1,180.30","1,134.90","-","-45.40","-3.85","22,07,126","252.45","1,284.70","905.20","-7.61","9.83"
"TRENT","3,600.00","3,600.00","3,472.60","3,640.90","3,489.00","-","-151.90","-4.17","6,98,240","245.83","6,261.00","3,427.90","-14.23","-33.30"
"CANBK","133.80","136.10","131.90","137.51","133.90","-","-3.61","-2.63","1,81,50,227","243.67","162.89","82.61","-10.39","56.48"
"BAJAJFINSV","1,776.00","1,778.00","1,702.10","1,791.80","1,724.00","-","-67.80","-3.78","13,54,973","234.12","2,195.00","1,702.10","-15.21","-6.42"
"TITAN","4,104.40","4,138.10","4,017.90","4,145.50","4,069.00","-","-76.50","-1.85","5,67,278","230.44","4,378.40","2,925.00","-3.08","32.27"
"VBL","410.25","410.45","403.30","415.10","405.85","-","-9.25","-2.23","56,44,420","229.74","568.50","400.45","-10.51","-24.97"
"SUZLON","41.20","41.79","40.82","42.06","41.29","-","-0.77","-1.83","5,55,93,734","229.60","74.30","38.19","-8.75","-28.51"
"PREMIERENE","850.00","874.25","847.20","869.60","860.90","-","-8.70","-1.00","26,53,688","228.97","1,163.90","660.00","14.36","-7.50"
"CDSL","1,205.00","1,213.90","1,187.30","1,233.60","1,196.00","-","-37.60","-3.05","19,09,124","228.96","1,828.90","1,062.00","-9.41","1.94"
"SAIL","152.00","155.41","151.00","154.42","152.07","-","-2.35","-1.52","1,48,41,772","227.60","168.21","101.13","-2.39","34.30"
"ANGELONE","230.00","234.91","228.01","236.21","232.10","-","-4.11","-1.74","97,85,627","227.38","328.50","199.19","-7.52","4.77"
"RECLTD","343.00","344.00","331.60","348.05","335.40","-","-12.65","-3.63","66,69,467","224.90","450.00","321.00","-5.13","-21.91"
"AUBANK","919.80","919.80","896.20","930.15","905.55","-","-24.60","-2.64","24,42,610","220.62","1,039.20","478.35","-10.96","72.22"
"HCLTECH","1,341.40","1,354.20","1,309.20","1,357.20","1,318.00","-","-39.20","-2.89","16,63,249","220.52","1,780.10","1,297.70","-9.13","-14.66"
"ACMESOLAR","246.00","272.15","244.50","248.69","262.50","-","13.81","5.55","82,94,669","217.51","324.30","172.63","14.76","28.12"
"IDBI","73.00","74.09","69.90","74.93","70.60","-","-4.33","-5.78","2,99,79,654","214.29","118.38","69.90","-36.30","-5.61"
"PAYTM","1,045.20","1,066.60","1,033.50","1,076.40","1,045.00","-","-31.40","-2.92","19,99,499","209.99","1,381.80","695.00","-8.78","36.94"
"MOTHERSON","114.47","114.98","111.13","117.78","112.30","-","-5.48","-4.65","1,85,54,751","209.20","136.15","71.50","-13.54","30.57"
"HEROMOTOCO","5,349.00","5,366.50","5,151.00","5,426.00","5,205.00","-","-221.00","-4.07","3,97,483","208.29","6,388.50","3,344.00","-3.87","47.16"
"PERSISTENT","4,601.00","4,659.40","4,575.00","4,698.60","4,625.00","-","-73.60","-1.57","4,46,961","206.27","6,599.00","4,148.95","-12.17","-12.42"
"AEGISLOG","603.00","638.70","593.50","609.50","605.05","-","-4.45","-0.73","32,50,042","201.77","946.50","585.60","-11.22","-22.25"
"POWERINDIA","24,675.00","24,880.00","24,335.00","24,975.00","24,750.00","-","-225.00","-0.90","80,351","198.21","26,325.00","10,400.00","8.31","109.74"
"SOLARINDS","13,649.00","13,649.00","13,104.00","13,699.00","13,200.00","-","-499.00","-3.64","1,48,345","197.15","17,820.00","9,888.40","-1.27","28.02"
"DLF","552.00","552.00","539.05","563.10","544.90","-","-18.20","-3.23","35,98,745","195.65","886.80","524.60","-12.18","-21.88"
"ASIANPAINT","2,220.00","2,239.00","2,180.60","2,262.10","2,195.50","-","-66.60","-2.94","8,89,334","195.34","2,985.70","2,162.60","-8.55","-3.74"
"IDFCFIRSTB","64.00","64.23","62.23","65.26","62.90","-","-2.36","-3.62","3,10,46,018","195.34","87.00","52.46","-24.20","13.50"
"APOLLOHOSP","7,407.00","7,407.00","7,229.00","7,471.00","7,292.50","-","-178.50","-2.39","2,64,884","193.82","8,099.50","6,162.50","-3.95","13.46"
"TEJASNET","439.70","460.00","429.00","450.00","432.10","-","-17.90","-3.98","43,60,680","193.45","914.40","294.00","30.76","-39.18"
"ADANIGREEN","880.00","882.05","850.60","891.30","859.95","-","-31.35","-3.52","22,19,917","192.22","1,177.55","765.00","-11.94","-5.62"
"MANAPPURAM","268.60","273.25","262.70","270.00","265.25","-","-4.75","-1.76","71,63,097","191.71","321.60","207.70","-13.23","23.99"
"MAXHEALTH","973.90","975.00","946.00","979.80","955.00","-","-24.80","-2.53","19,81,193","189.30","1,314.30","933.80","-11.69","-12.18"
"PGEL","519.85","526.45","502.20","536.85","509.00","-","-27.85","-5.19","36,58,602","187.74","1,008.00","465.00","-16.12","-43.01"
"KEI","4,331.00","4,340.00","4,185.00","4,390.00","4,210.00","-","-180.00","-4.10","4,34,290","183.96","5,303.00","2,424.00","-7.85","28.23"
"BANKBARODA","280.00","280.70","271.15","283.15","274.00","-","-9.15","-3.23","66,59,439","183.16","325.50","205.75","-10.00","28.18"
"FORTIS","832.10","836.00","811.75","846.00","822.50","-","-23.50","-2.78","21,69,139","177.66","1,104.30","595.80","-9.28","34.87"
"NBCC","86.35","86.76","82.52","88.44","83.95","-","-4.49","-5.08","2,11,15,461","177.60","130.70","75.00","-12.08","0.74"
"UPL","621.30","628.85","607.00","631.50","612.10","-","-19.40","-3.07","28,49,379","175.89","812.20","588.85","-19.99","-5.29"
"NMDC","78.20","78.90","77.50","79.49","78.10","-","-1.39","-1.75","2,24,14,516","175.12","86.72","59.53","-1.41","13.55"
"MFSL","1,635.10","1,650.00","1,623.30","1,668.70","1,628.50","-","-40.20","-2.41","10,70,360","174.80","1,892.50","1,046.15","-11.11","47.75"
"OLECTRA","1,015.00","1,035.95","995.90","1,055.95","1,002.00","-","-53.95","-5.11","17,18,262","174.65","1,714.20","866.60","-0.97","-11.13"
"MANKIND","2,097.40","2,097.40","1,995.20","2,103.10","2,000.00","-","-103.10","-4.90","8,36,827","169.54","2,716.50","1,995.20","-1.94","-7.48"
"VOLTAS","1,400.00","1,401.90","1,341.40","1,422.60","1,352.00","-","-70.60","-4.96","12,42,317","168.96","1,582.50","1,190.00","-10.62","-9.58"
"UNIONBANK","173.45","175.53","170.84","177.91","172.90","-","-5.01","-2.82","97,12,536","168.18","205.49","112.52","-8.77","44.47"
"JSWENERGY","505.00","512.90","499.00","509.10","505.95","-","-3.15","-0.62","32,61,515","165.53","579.00","427.75","5.38","-11.35"
"TECHM","1,364.10","1,379.30","1,331.10","1,385.20","1,350.00","-","-35.20","-2.54","12,19,405","164.75","1,854.00","1,209.40","-8.74","-3.31"
"BDL","1,300.00","1,305.00","1,252.00","1,320.20","1,260.70","-","-59.50","-4.51","12,87,316","163.96","2,096.60","1,111.20","-1.09","5.23"
"KPITTECH","680.00","680.00","655.00","688.25","660.00","-","-28.25","-4.10","24,73,667","163.72","1,434.50","624.90","-22.12","-47.75"
"DMART","3,801.00","3,872.60","3,771.00","3,844.00","3,829.90","-","-14.10","-0.37","4,26,306","163.09","4,949.50","3,529.00","-0.11","-0.40"
"AMBER","6,719.50","6,742.00","6,622.50","6,850.00","6,710.00","-","-140.00","-2.04","2,41,373","161.24","8,626.00","5,400.50","-12.92","-2.21"
"PETRONET","283.60","283.60","269.10","291.60","271.90","-","-19.70","-6.76","57,37,656","158.20","326.50","263.50","-9.91","-8.61"
"SWIGGY","294.55","294.55","281.15","298.75","284.85","-","-13.90","-4.65","55,25,304","158.16","474.00","271.10","-12.80","-21.01"
"BANDHANBNK","160.40","160.91","156.97","163.50","159.33","-","-4.17","-2.55","97,61,408","154.95","192.48","134.25","-5.98","12.78"
"PNB","110.50","111.10","108.55","113.12","110.05","-","-3.07","-2.71","1,40,54,714","154.62","135.15","87.65","-12.73","20.91"
"GAIL","148.97","148.97","143.80","150.95","144.75","-","-6.20","-4.11","1,05,09,747","153.41","202.79","143.80","-13.26","-12.78"
"FORCEMOT","20,800.00","21,315.00","20,535.00","21,570.00","20,845.00","-","-725.00","-3.36","73,096","153.33","26,450.00","7,101.00","-13.65","162.86"
"BHARATFORG","1,760.20","1,773.00","1,701.00","1,804.40","1,715.00","-","-89.40","-4.95","8,74,537","151.18","1,935.50","919.10","-2.46","50.97"
"TATAELXSI","4,178.10","4,178.10","4,021.60","4,207.40","4,055.10","-","-152.30","-3.62","3,65,192","149.03","6,735.00","4,021.60","-16.21","-24.43"
"RVNL","268.70","270.00","261.25","275.10","263.95","-","-11.15","-4.05","55,22,133","146.47","447.80","260.70","-13.98","-25.36"
"LTF","265.00","266.90","255.15","268.80","258.50","-","-10.30","-3.83","55,86,363","145.11","329.45","140.00","-12.34","76.69"
"SBILIFE","1,950.00","1,956.20","1,897.50","1,962.50","1,905.00","-","-57.50","-2.93","7,41,211","142.04","2,132.00","1,430.55","-6.75","28.29"
"DABUR","448.70","448.70","428.80","451.85","431.75","-","-20.10","-4.45","32,48,941","141.05","577.00","428.80","-13.93","-12.86"
"GODREJPROP","1,612.00","1,612.10","1,540.30","1,643.00","1,562.60","-","-80.40","-4.89","8,88,321","139.44","2,506.50","1,475.00","-14.34","-25.75"
"STLTECH","189.99","195.91","183.52","193.09","185.30","-","-7.79","-4.03","73,76,659","138.61","205.73","58.86","18.24","113.23"
"LICHSGFIN","499.00","499.95","482.00","503.15","484.90","-","-18.25","-3.63","27,85,790","136.96","646.50","482.00","-6.76","-11.80"
"INDUSTOWER","435.70","435.70","422.00","440.95","429.65","-","-11.30","-2.56","31,78,646","135.91","481.50","312.55","-9.15","26.63"
"YESBANK","18.56","18.74","18.28","18.94","18.45","-","-0.49","-2.59","7,33,45,327","135.62","24.30","16.16","-11.98","8.34"
"SHAILY","2,271.80","2,387.60","2,270.00","2,351.30","2,301.00","-","-50.30","-2.14","5,79,450","135.58","2,799.90","1,372.65","11.63","27.03"
"NHPC","76.50","77.78","75.98","77.36","76.20","-","-1.16","-1.50","1,76,20,849","135.12","92.34","71.62","2.47","-4.99"
"CIPLA","1,253.90","1,263.50","1,235.40","1,268.50","1,245.00","-","-23.50","-1.85","10,80,395","134.80","1,673.00","1,235.40","-6.31","-16.95"
"BRITANNIA","5,799.00","5,852.00","5,642.50","5,885.00","5,684.50","-","-200.50","-3.41","2,34,382","133.53","6,336.00","4,605.05","-6.94","20.76"
"ABB","6,261.00","6,322.00","6,178.50","6,337.50","6,230.00","-","-107.50","-1.70","2,12,355","132.55","6,554.00","4,637.50","8.93","13.78"
"NAUKRI","978.10","984.70","965.60","994.90","972.50","-","-22.40","-2.25","13,56,584","132.03","1,550.00","930.50","-11.14","-27.96"
"DRREDDY","1,278.70","1,286.40","1,266.70","1,294.80","1,280.00","-","-14.80","-1.14","10,35,491","131.97","1,379.70","1,020.00","-0.18","9.21"
"SRF","2,505.30","2,547.00","2,467.60","2,569.40","2,480.00","-","-89.40","-3.48","5,13,483","127.60","3,325.00","2,425.90","-7.42","-17.48"
"SIEMENS","3,175.00","3,175.00","3,066.00","3,220.90","3,078.90","-","-142.00","-4.41","4,10,905","127.52","5,520.00","2,450.00","-0.91","-41.07"
"FLUOROCHEM","3,050.00","3,296.90","3,040.30","3,142.80","3,135.00","-","-7.80","-0.25","3,93,352","127.19","4,083.55","2,916.60","-8.10","-18.31"
"LAURUSLABS","975.00","975.20","936.30","983.40","952.70","-","-30.70","-3.12","13,29,267","126.97","1,141.00","517.65","-6.71","57.19"
"GVT&D","3,768.60","3,838.00","3,729.70","3,807.70","3,760.00","-","-47.70","-1.25","3,28,126","124.36","3,999.00","1,254.00","6.04","149.63"
"HDFCLIFE","630.00","638.55","624.00","643.35","633.45","-","-9.90","-1.54","19,42,109","122.92","820.75","617.20","-13.60","-4.68"
"INDIANB","870.10","873.85","853.00","888.90","860.55","-","-28.35","-3.19","14,14,056","122.04","1,000.00","500.00","-7.20","63.84"
"BHEL","256.00","256.80","250.05","260.15","253.00","-","-7.15","-2.75","47,09,558","119.37","305.90","193.50","-0.32","23.00"
"THERMAX","3,245.40","3,347.20","3,205.00","3,279.20","3,210.00","-","-69.20","-2.11","3,57,374","118.06","4,091.80","2,742.70","6.75","-5.19"
"KTKBANK","225.50","236.00","225.50","231.88","232.75","-","0.87","0.38","50,61,968","117.78","238.24","167.55","13.80","32.12"
"CGPOWER","697.00","700.50","683.45","707.15","689.00","-","-18.15","-2.57","16,82,758","116.44","797.55","517.70","-1.08","3.87"
"ICICIGI","1,825.10","1,825.10","1,785.90","1,831.20","1,795.00","-","-36.20","-1.98","6,39,913","115.43","2,068.70","1,701.30","-7.28","2.19"
"AMBUJACEM","433.00","435.75","418.25","441.25","421.90","-","-19.35","-4.39","26,79,767","113.66","624.95","418.25","-17.62","-16.79"
"MAHABANK","62.00","63.75","61.93","64.13","63.00","-","-1.13","-1.76","1,80,36,935","113.33","77.00","42.00","-7.37","32.52"
"BELRISE","181.00","185.61","176.14","183.75","178.69","-","-5.06","-2.75","62,24,311","112.74","200.90","89.15","-2.68","-"
"OBEROIRLTY","1,458.00","1,458.00","1,424.40","1,472.80","1,450.00","-","-22.80","-1.55","7,83,557","112.66","2,005.00","1,395.50","-3.51","-10.18"
"GMRAIRPORT","90.75","91.10","87.33","92.02","89.15","-","-2.87","-3.12","1,25,68,247","111.78","110.36","74.35","-10.00","16.26"
"MMTC","61.63","62.48","59.50","62.67","60.99","-","-1.68","-2.68","1,82,93,140","111.64","88.19","44.50","-2.79","13.87"
"NAZARA","258.00","259.00","240.30","255.25","241.90","-","-13.35","-5.23","43,34,547","108.60","363.25","220.10","-11.12","1.01"
"IRFC","96.30","96.99","94.72","98.25","95.34","-","-2.91","-2.96","1,12,87,455","108.00","148.95","94.32","-14.40","-25.58"
"MOIL","282.00","298.90","282.00","293.65","291.85","-","-1.80","-0.61","36,68,286","107.33","405.60","242.35","-3.30","-13.27"
"KALYANKJIL","384.20","384.20","370.90","389.60","374.85","-","-14.75","-3.79","28,46,590","107.06","617.70","347.50","-7.39","-17.35"
"RADICO","2,696.20","2,696.20","2,582.00","2,709.70","2,594.00","-","-115.70","-4.27","4,09,085","106.90","3,591.90","2,200.00","-4.82","14.16"
"BANKINDIA","148.61","149.91","144.72","152.45","146.40","-","-6.05","-3.97","71,45,447","105.30","178.36","95.00","-13.45","41.85"
"APLAPOLLO","1,950.00","1,988.60","1,922.00","2,013.40","1,934.30","-","-79.10","-3.93","5,35,700","104.55","2,301.40","1,399.95","-12.20","29.58"
"UNITDSPR","1,311.10","1,317.60","1,281.10","1,320.30","1,295.90","-","-24.40","-1.85","8,06,047","104.25","1,645.00","1,276.00","-7.24","-3.82"
"GRSE","2,340.30","2,371.20","2,289.20","2,392.60","2,296.50","-","-96.10","-4.02","4,47,708","104.17","3,538.40","1,339.35","-6.20","39.92"
"HSCL","445.00","458.75","431.70","453.55","453.80","-","0.25","0.06","23,21,173","102.57","534.45","365.35","-4.10","5.25"
"AUROPHARMA","1,255.00","1,269.00","1,240.00","1,269.00","1,253.00","-","-16.00","-1.26","8,16,613","102.22","1,319.80","1,010.00","6.97","7.66"
"LODHA","846.50","846.50","812.00","854.15","821.50","-","-32.65","-3.82","12,21,650","100.76","1,531.00","812.00","-23.01","-30.23"
"GLENMARK","2,174.00","2,176.60","2,087.40","2,186.30","2,105.00","-","-81.30","-3.72","4,65,494","98.99","2,297.90","1,336.00","4.38","41.59"
"GRANULES","582.75","589.00","567.65","587.15","585.00","-","-2.15","-0.37","17,05,575","98.79","627.00","422.00","1.18","17.88"
"VMM","105.00","105.64","102.60","107.90","103.49","-","-4.41","-4.09","94,43,921","98.70","157.60","96.30","-12.76","3.98"
"SAMMAANCAP","139.85","140.36","136.10","141.21","136.99","-","-4.22","-2.99","71,09,681","98.34","192.95","97.61","-9.51","21.42"
"NESTLEIND","1,193.00","1,203.00","1,177.70","1,204.80","1,190.00","-","-14.80","-1.23","8,26,831","97.91","1,340.40","1,074.00","-6.92","8.97"
"HFCL","71.10","72.18","69.37","72.63","70.44","-","-2.19","-3.02","1,37,91,772","97.85","93.96","59.82","-1.32","-14.11"
"MARICO","746.10","752.20","734.00","756.00","744.00","-","-12.00","-1.59","13,05,425","96.53","813.50","610.00","-4.63","20.17"
"NLCINDIA","258.00","270.90","257.00","261.85","258.50","-","-3.35","-1.28","36,45,042","96.14","292.20","212.85","-1.07","4.00"
